FID,HUC12,FP_Areakm2,StrmOrder,Floods,Groundwater,Sediment,Organics_Solutes,Habitat,IFI_geomean,IFI_prod,In_City,ECO_name
2514,1.40401E+11,5.0388198,7,0.947920306,0.951697505,0.663073916,0.614005398,0.743902644,0.771443632,0.273225351,0,WYB
2515,1.40401E+11,8.5191097,7,0.945906292,0.910547912,0.621906296,0.614620374,0.737450635,0.753430428,0.242781605,0,WYB
2516,1.40401E+11,0.0612842,4,0.908416987,0.927849196,0.74286204,0.744114342,0.800086036,0.820898449,0.37277534,0,WYB
2517,1.40401E+11,0.0253769,3,0.833333333,0.75,0.667412755,0.55655034,0.77827517,0.710202881,0.180680859,0,COP
2518,1.40401E+11,0.817708,3,0.944041558,0.971588457,0.774331999,0.77314416,0.849554666,0.858559692,0.466500889,0,COP
2519,1.40401E+11,0.381365,4,0.945380334,0.994200645,0.784622791,0.814337246,0.777058836,0.858617914,0.466659086,0,COP
2520,1.40401E+11,3.3434601,8,0.991519059,0.984330244,0.730738488,0.654493793,0.715862094,0.803133526,0.334147931,0,WYB
2521,1.40401E+11,0.016068,4,1,1,0.89537254,0.860496719,0.93024836,0.935557276,0.716723926,0,WYB
2522,1.40401E+11,0.926685,5,0.997151006,1,0.846139041,0.800550042,0.897426027,0.904727856,0.606163541,0,WYB
2523,1.40401E+11,0.0017176,3,0.833333333,1,0.589723736,0.786298315,0.726482491,0.775632453,0.280724204,0,WYB
2524,1.40401E+11,0.829443,4,0.971412298,0.977446338,0.788434594,0.745016646,0.80706634,0.852447185,0.450129425,0,WYB
2525,1.40401E+11,0.406204,4,0.962712608,0.972593266,0.839365204,0.765880098,0.833988711,0.871244335,0.501995513,0,WYB
2526,1.40401E+11,0.392729,4,0.97996889,0.96700553,0.811053366,0.744140748,0.874035578,0.870512426,0.49989049,0,WYB
2527,1.40401E+11,1.65644,4,0.987471185,0.971873825,0.80395115,0.787047089,0.842864785,0.874630305,0.511826307,0,WYB
2528,1.40401E+11,0.0364247,5,1,1,0.798791256,0.731721674,0.865860837,0.872660792,0.50608949,0,WYB
2529,1.40401E+11,1.20482,3,0.804833382,0.707581835,0.382626234,0.774868483,0.545362852,0.620632036,0.092081195,0,WYB
2530,1.40401E+11,2.5866599,5,0.994955527,0.98966725,0.800518497,0.74673613,0.864306704,0.873574316,0.508743982,0,WYB
2531,1.40401E+11,2.02072,5,0.97683293,0.953435802,0.727490929,0.698733812,0.754123947,0.813839499,0.357021048,0,WYB
2532,1.40401E+11,2.62218,5,0.961896083,0.958721795,0.724605557,0.700990006,0.789349027,0.819559831,0.369745861,0,WYB
2533,1.405E+11,0.808079,3,0.992264296,0.997384968,0.822812542,0.775734755,0.866412541,0.886432791,0.547304559,0,SRO
2534,1.405E+11,3.3639801,3,0.909641588,0.739860758,0.589038114,0.627397451,0.685735978,0.702057489,0.170554579,1,SRO
2535,1.405E+11,2.3027999,4,0.695601157,0.644411068,0.382637515,0.496168319,0.258107591,0.465959455,0.021965477,0,SRO
2536,1.405E+11,1.16102,2,0.958813881,0.715502897,0.555116827,0.77653187,0.692708297,0.728262512,0.204851796,0,SRO
2537,1.405E+11,0.546346,4,0.763034553,0.447543826,0.274910379,0.437203167,0.510084264,0.461507993,0.020936117,0,SRO
2538,1.405E+11,1.0735101,4,0.858507691,0.708302679,0.525145157,0.510252592,0.670674689,0.642255623,0.10927972,0,SRO
2539,1.405E+11,4.4411602,5,0.642464226,0.636283687,0.350285703,0.555630094,0.446163661,0.51290912,0.035497855,1,SRO
2540,1.405E+11,0.510735,3,0.833333333,0.75,0.74277908,0.657038774,0.828519387,0.759498064,0.252716359,0,SRO
2541,1.405E+11,1.38187,4,0.773271756,0.763823433,0.570520854,0.592180665,0.690739703,0.672779978,0.137836835,0,SRO
2542,1.405E+11,0.425787,3,0.813362343,0.738473781,0.683595911,0.602701571,0.780975303,0.719832821,0.19326723,0,SRO
2543,1.405E+11,3.8245699,5,0.923112191,0.91348355,0.642974767,0.58960977,0.757862389,0.753114197,0.242272529,0,SRO
2544,1.405E+11,0.314185,3,0.833333333,0.75,0.718039715,0.624052953,0.7740416,0.736551037,0.216777512,0,SRO
2545,1.405E+11,0.221706,3,0.984706115,0.992137412,0.949922104,0.953333792,0.966614736,0.96919903,0.855194411,0,SRO
2546,1.405E+11,0.243189,4,0.792288241,0.746854965,0.656775326,0.620263906,0.707783338,0.702105914,0.170613407,0,SRO
2547,1.405E+11,1.83711,4,0.800092359,0.74356802,0.664307329,0.610315747,0.774316749,0.714925223,0.186768271,0,SRO
2548,1.405E+11,0.420884,4,0.55894553,0.699205591,0.53432385,0.562091431,0.68539209,0.604094662,0.080449804,0,SRO
2549,1.405E+11,4.5974798,3,0.827487996,0.743435715,0.550394043,0.419580237,0.696464208,0.629620029,0.098944732,0,SRO
2550,1.405E+11,1.83415,4,0.792307033,0.673342967,0.487670528,0.40027608,0.64465111,0.582623697,0.067133721,0,SRO
2551,1.405E+11,0.385836,5,0.5,0.699238855,0.313405897,0.353092275,0.504004351,0.454993345,0.019499578,0,SRO
2552,1.405E+11,0.801056,5,0.670434419,0.768437795,0.517719155,0.613388476,0.649581663,0.638683541,0.10627439,0,SRO
2553,1.405E+11,1.50011,3,0.972430599,0.737862516,0.556042973,0.775043958,0.66265646,0.728301892,0.204907187,0,SRO
2554,1.405E+11,1.17495,3,0.806891566,0.716666081,0.65832709,0.625806468,0.755673405,0.709691474,0.180031267,0,SRO
2555,1.405E+11,0.156618,3,1,1,0.989948241,0.986597654,0.993298827,0.993954485,0.970135706,0,SRO
2556,1.405E+11,0.747189,5,0.814292391,0.725424711,0.496039844,0.326268307,0.660476737,0.575525194,0.063142489,0,SRO
2557,1.405E+11,5.4224901,5,0.727741957,0.453791823,0.455972321,0.66199506,0.56156916,0.561831535,0.055979699,0,SRO
2558,1.405E+11,5.4475698,5,0.604020242,0.292139979,0.253303454,0.419949773,0.404299038,0.376735661,0.007588984,0,SRO
2559,1.405E+11,0.63896,5,0.86172911,0.733259878,0.368150616,0.547439484,0.576023127,0.593042819,0.07335509,0,SRO
2560,1.405E+11,0.141685,2,0.817924315,0.738636718,0.679040123,0.618022578,0.786026749,0.724262873,0.199287984,0,SRO
2561,1.405E+11,0.165545,2,0.666666667,0.653352839,0.589289383,0.455576621,0.559526255,0.579633407,0.065428511,1,SRO
2562,1.405E+11,1.44844,4,0.60214183,0.658111022,0.346701495,0.484609834,0.472574116,0.500683369,0.031464137,1,SRO
2563,1.405E+11,1.73507,3,0.545827037,0.674783157,0.671476286,0.570603431,0.610294204,0.612385242,0.086123879,1,SRO
2564,1.405E+11,6.7447,5,0.572954246,0.546267937,0.46276792,0.258322034,0.512113112,0.45340181,0.019160915,1,SRO
2565,1.405E+11,0.968142,5,0.438711316,0.5,0.408066975,0,0.438711316,0,0,1,SRO
2566,1.405E+11,0.622671,3,0.531413667,0.651896327,0.669801007,0.498674068,0.613200672,0.589108503,0.07095393,1,SRO
2567,1.405E+11,0.948475,5,0.5,0.696251143,0.451706341,0.34060693,0.460528251,0.47689237,0.024666179,1,SRO
2568,1.405E+11,4.2490301,6,0.436419088,0.379761899,0.178941229,0.140599071,0.248384382,0.252956857,0.001035696,1,SRO
2569,1.405E+11,1.84858,3,0.8379939,0.747414925,0.56145583,0.532744089,0.677265895,0.661727545,0.126880846,0,SRO
2570,1.405E+11,1.0904,4,0.855805958,0.636179394,0.420322677,0.585919784,0.551700078,0.594040133,0.073973971,0,SRO
2571,1.405E+11,0.5187,3,0.920818885,0.806728891,0.689358838,0.814171518,0.7652926,0.795752697,0.319073396,0,SRO
2572,1.405E+11,2.4552,3,0.958294619,0.755637803,0.552332772,0.710076005,0.683321693,0.720424903,0.194063377,0,WYB
2573,1.405E+11,1.7914701,4,0.886297627,0.561209939,0.399271571,0.550898467,0.534037026,0.566660907,0.05842736,0,SRO
2574,1.405E+11,1.33393,4,0.956162322,0.733681926,0.478100545,0.644909235,0.589183066,0.662310297,0.127440521,0,SRO
2575,1.405E+11,3.37589,6,0.747665011,0.546849395,0.242607708,0.363404695,0.402817575,0.42893913,0.014520392,0,SRO
2576,1.405E+11,0.195208,2,0.877627378,0.76608627,0.550288083,0.729964423,0.65041599,0.706210501,0.175659181,0,SRO
2577,1.405E+11,0.425325,3,0.979399283,0.943681152,0.78946769,0.80602061,0.855583851,0.871657015,0.503185536,0,WYB
2578,1.405E+11,1.30012,2,0.916346788,0.672325156,0.55716445,0.749150084,0.677392603,0.705028025,0.174193484,0,WYB
2579,1.405E+11,2.52244,6,0.631216671,0.446048175,0.295079099,0.13039211,0.356552808,0.329135532,0.003862548,0,WYB
2580,1.405E+11,1.1842099,3,0.977968087,0.891084945,0.846735863,0.821577868,0.835808965,0.872869865,0.506696029,0,SRO
2581,1.405E+11,0.365475,2,0.833333333,0.833094573,0.666180656,0.737030564,0.754822594,0.762231852,0.25729744,0,SRO
2582,1.405E+11,0.638771,3,0.808337359,0.722309513,0.63538558,0.56495639,0.735095791,0.687927135,0.154067914,0,SRO
2583,1.405E+11,1.17568,3,0.971060545,0.843303563,0.732150963,0.847746613,0.812581445,0.837901117,0.413013118,0,WYB
2584,1.405E+11,1.32064,3,0.985114423,0.820294028,0.708484146,0.858516149,0.748167598,0.818665984,0.367733951,0,WYB
2585,1.405E+11,3.10867,4,0.830049898,0.698471664,0.534599251,0.432796147,0.640302399,0.612054324,0.085891434,0,WYB
2586,1.405E+11,2.2346599,4,0.878536424,0.707895341,0.515579789,0.658383653,0.62128101,0.666129038,0.131157107,0,WYB
2587,1.405E+11,1.04133,3,0.922098467,0.739872301,0.644040065,0.816326893,0.701930463,0.758928793,0.251770678,0,WYB
2588,1.405E+11,1.03652,3,0.859616273,0.69171128,0.606328659,0.645089681,0.645593368,0.684389515,0.150147027,0,WYB
2589,1.405E+11,0.850747,4,0.967320859,0.86882046,0.723095239,0.813574657,0.809758945,0.832702468,0.400358691,0,WYB
2590,1.405E+11,0.602736,4,0.931714441,0.831808801,0.729146709,0.755914644,0.764066102,0.799364744,0.32638106,0,WYB
2591,1.405E+11,0.681648,3,0.872554811,0.867184873,0.680783806,0.774861253,0.726060092,0.780588282,0.289807845,0,WYB
2592,1.405E+11,1.03609,3,0.974076762,0.776785523,0.630396745,0.786225028,0.745972508,0.77509617,0.279755063,0,WYB
2593,1.405E+11,1.7696199,4,0.936600158,0.865979012,0.730927409,0.740656016,0.77248255,0.805542048,0.339188464,0,WYB
2594,1.405E+11,1.72519,4,0.94719328,0.745816589,0.597310637,0.713259087,0.694810367,0.731268557,0.209114669,0,WYB
2595,1.405E+11,2.29877,6,0.530808125,0.656123141,0.507761855,0.40723537,0.442390508,0.501934279,0.031859157,1,WYB
2596,1.405E+11,0.0230408,4,1,1,0.995031798,0.99337573,0.996687865,0.997015557,0.985166591,0,SRO
2597,1.405E+11,0.375257,4,0.884983815,0.850830325,0.806134445,0.775544197,0.870756297,0.83663839,0.409910406,0,SRO
2598,1.405E+11,0.551369,4,0.833333333,0.688425794,0.633364194,0.5932512,0.736676337,0.692100158,0.158797895,0,SRO
2599,1.405E+11,0.843441,4,0.883366868,0.74454734,0.64957755,0.739025722,0.696078027,0.738578025,0.219776832,0,SRO
2600,1.405E+11,0.166258,2,0.932035902,0.852463143,0.84427545,0.79974481,0.870630027,0.858767296,0.467065173,0,SRO
2601,1.405E+11,0.868235,3,0.761062928,0.681887872,0.680426366,0.541189346,0.736194613,0.675540371,0.140687833,0,SRO
2602,1.405E+11,0.280749,4,0.968689616,0.991427243,0.859442335,0.863780206,0.90629489,0.916361855,0.646152478,0,SRO
2603,1.405E+11,0.449562,4,0.858619191,0.816875882,0.61975027,0.714944296,0.682768628,0.733404939,0.212187186,0,SRO
2604,1.405E+11,1.68847,4,0.810848748,0.650476529,0.553898281,0.505228713,0.68087205,0.631583835,0.100497447,0,SRO
2605,1.405E+11,1.35502,5,0.941244053,0.742189368,0.579194577,0.756880986,0.560253901,0.702895543,0.171574976,0,SRO
2606,1.405E+11,0.514124,3,0.704388733,0.446340557,0.290030371,0.423411642,0.448556014,0.444324583,0.017318158,0,SRO
2607,1.405E+11,2.26423,5,0.970002647,0.738409595,0.569240942,0.759492874,0.656188507,0.727082581,0.20319766,0,SRO
2608,1.405E+11,0.603809,3,0.967836217,0.718893502,0.623327832,0.819685477,0.748885221,0.767448231,0.266222923,0,WYB
2609,1.405E+11,1.23212,5,0.86960269,0.576864731,0.412516423,0.513582366,0.568743123,0.570522102,0.060445276,0,WYB
2610,1.405E+11,2.59955,5,0.742215888,0.594912391,0.518823925,0.414116935,0.494488104,0.542320997,0.0469118,0,WYB
2611,1.405E+11,0.671853,3,0.822318747,0.552164759,0.392022652,0.451822578,0.586972503,0.543001645,0.047206926,0,WYB
2612,1.405E+11,0.327301,3,0.833333333,0.629612411,0.368961069,0.523483853,0.579307379,0.567200997,0.05870633,0,WYB
2613,1.405E+11,3.5884099,3,0.83558198,0.553912965,0.513224514,0.367905303,0.597797233,0.554122248,0.052242979,1,WYB
2614,1.405E+11,8.3676901,6,0.732945724,0.43222872,0.208335093,0.242971627,0.360379491,0.356757161,0.005779144,1,WYB
2615,1.405E+11,7.9312501,6,0.621574592,0.34280606,0.150622733,0.113787392,0.251638077,0.246979299,0.000918973,1,WYB
2616,1.405E+11,8.7884102,6,0.508291894,0.379283949,0.284510738,0.069950002,0.287238609,0.256118749,0.001102064,1,WYB
2617,1.405E+11,0.0793579,4,0.983967272,1,0.761569253,0.682092338,0.825013441,0.841392914,0.42169092,1,WYB
2618,1.405E+11,10.6155005,6,0.405133178,0.438585921,0.216977035,0.105744871,0.292944781,0.260268895,0.001194294,1,WYB
2619,1.405E+11,0.958286,3,0.968544535,0.846324385,0.708854006,0.845220807,0.79591099,0.828723369,0.390884031,0,WYB
2620,1.405E+11,1.73234,3,0.951271894,0.724261994,0.583350947,0.790892021,0.682106774,0.736580072,0.216820243,0,WYB
2621,1.405E+11,1.67205,3,0.939334642,0.779940158,0.631718936,0.676619201,0.752630512,0.748973292,0.235684844,0,WYB
2622,1.405E+11,1.81604,4,0.752858598,0.634881785,0.588063795,0.431858819,0.558709197,0.583810185,0.067820086,0,WYB
2623,1.405E+11,2.36465,4,0.934767441,0.80540034,0.586085113,0.678912719,0.645902468,0.71999817,0.193489305,0,WYB
2624,1.405E+11,3.5689499,4,0.80437104,0.729889715,0.563885952,0.476307382,0.604488738,0.624936793,0.095319218,0,WYB
2625,1.405E+11,4.0991502,6,0.918254298,0.813628382,0.538427438,0.53677652,0.654041794,0.676056591,0.141226194,0,WYB
2626,1.405E+11,0.820654,3,0.971929534,0.907584544,0.716171273,0.743950472,0.724407593,0.806144986,0.340459757,0,WYB
2627,1.405E+11,1.95744,3,0.879156946,0.751969896,0.479744116,0.805773678,0.650458377,0.698460454,0.166229887,0,WYB
2628,1.405E+11,1.39759,4,0.852031724,0.967600454,0.647315644,0.782491349,0.764877096,0.795917084,0.319403104,0,WYB
2629,1.405E+11,7.4614201,6,0.992308436,0.865016917,0.621692266,0.671881235,0.712903381,0.761226655,0.255605347,0,WYB
2630,1.405E+11,0.834886,3,0.919109415,0.955439695,0.842770181,0.813607374,0.845114394,0.87361887,0.508873729,0,WYB
2631,1.405E+11,1.85985,4,0.954195224,0.804966646,0.633334028,0.767692897,0.721717962,0.769344045,0.269527438,0,WYB
2632,1.405E+11,2.2595501,4,0.978837676,0.751946501,0.576163489,0.755294558,0.681644435,0.737604437,0.218332106,0,WYB
2633,1.405E+11,3.3170099,4,0.957581565,0.809749909,0.644053775,0.75185389,0.699486012,0.765371453,0.26264026,0,WYB
2634,1.405E+11,4.1575198,5,0.912199453,0.877014234,0.710431636,0.710143685,0.609873875,0.755511363,0.246152925,0,WYB
2635,1.405E+11,1.73094,3,0.987406933,0.909596795,0.779974494,0.819527086,0.849176952,0.866158559,0.487513903,0,WYB
2636,1.405E+11,0.230402,2,0.953708753,0.951732449,0.877068688,0.820272716,0.896023478,0.898355811,0.58511591,0,WYB
2637,1.405E+11,1.1190701,3,0.969520477,0.953112159,0.802778005,0.784799701,0.843481788,0.867413546,0.491055975,0,WYB
2638,1.405E+11,1.62134,4,0.968062603,0.973223082,0.78268527,0.734568304,0.845372531,0.855375219,0.457913367,0,WYB
2639,1.405E+11,2.5485899,4,0.951659268,0.770891787,0.774215949,0.762690717,0.834147392,0.815803669,0.361350176,0,WYB
2640,1.405E+11,7.1830602,6,0.943062096,0.704031773,0.458409214,0.589455074,0.621128473,0.644768196,0.111434081,0,WYB
2641,1.405E+11,1.61787,3,0.922992929,0.899090951,0.766380471,0.730782478,0.677586981,0.793669921,0.31491954,0,WYB
2642,1.405E+11,2.5896699,4,0.977336703,0.869644799,0.757674002,0.822055741,0.758781229,0.833253735,0.401685675,0,WYB
2643,1.405E+11,5.68958,6,0.921494409,0.723861861,0.485475149,0.599081773,0.626569115,0.656075921,0.121554347,0,WYB
2644,1.405E+11,1.18694,4,0.98495813,0.983407893,0.843999328,0.799960035,0.73749902,0.864300292,0.482306703,0,WYB
2645,1.405E+11,1.79931,6,0.938040327,0.87761847,0.647610106,0.569777104,0.754537141,0.744809658,0.229206271,0,WYB
2646,1.405E+11,0.618524,2,0.948226315,0.949937197,0.838834532,0.800774481,0.820700232,0.869351876,0.496567142,0,WYB
2647,1.405E+11,4.1150198,6,0.848172678,0.704378503,0.449327001,0.605838004,0.607933897,0.629525247,0.098870279,0,WYB
2648,1.405E+11,4.3422799,6,0.880236785,0.78514861,0.512398325,0.634702806,0.613956611,0.672935494,0.137996217,0,WYB
2649,1.405E+11,2.83641,6,0.949103519,0.880316422,0.619123039,0.590907186,0.722089449,0.739210155,0.220718951,0,COP
2650,1.405E+11,0.330671,3,0.960682844,0.718530957,0.793865764,0.77480459,0.862577176,0.817998576,0.36623744,0,COP
2651,1.405E+11,0.0442893,3,1,1,0.866647255,0.82219634,0.744431503,0.880903894,0.530447794,0,COP
2652,1.405E+11,5.0742102,7,0.92781016,0.908221939,0.662411015,0.618830466,0.680257979,0.748522394,0.234976261,0,COP
2653,1.405E+11,0.96825,7,1,1,0.75,0.666666667,0.790083576,0.830478909,0.395041788,0,COP
2654,1.405E+11,0.245635,2,1,1,0.90971803,0.879624039,0.93981202,0.944602254,0.752046833,0,COP
2655,1.405E+11,0.858512,7,1,0.982803255,0.732803255,0.666666667,0.710373658,0.806436012,0.341074747,0,COP
2656,1.405E+11,0.989047,7,1,1,0.75,0.666666667,0.702176036,0.811116436,0.351088018,0,COP
2657,1.405E+11,0.0073376,7,1,1,0.75,0.666666667,0.833333333,0.839378327,0.416666667,0,COP
2658,1.405E+11,0.0070225,3,1,1,0.869812491,0.826416655,0.913208328,0.919261164,0.656439286,0,COP
2659,1.405E+11,0.489664,4,0.96282246,0.968679851,0.791422428,0.807671062,0.860948285,0.875123375,0.513270638,0,COP
2660,1.405E+11,0.528589,7,0.894667139,0.926067606,0.588963969,0.572139127,0.675875236,0.716394458,0.188695302,0,COP
2661,1.405E+11,0.0115358,3,1,1,0.869363346,0.825817794,0.74624223,0.88265925,0.535753953,0,COP
2662,1.405E+11,3.0476201,7,0.994327676,0.989381373,0.734508352,0.661819381,0.78545576,0.822148448,0.37562216,0,COP
2663,1.405E+11,0.0119365,3,1,1,0.851290998,0.801721331,0.900860666,0.907301901,0.61483574,0,COP
2664,1.405E+11,1.6440099,7,1,0.994924879,0.744924879,0.666666667,0.800179116,0.830614952,0.395365458,0,COP
2665,1.405E+11,0.276766,3,0.825275879,0.74730129,0.641268972,0.534208592,0.754410006,0.692613072,0.159387192,0,SRO
2666,1.405E+11,0.489646,4,0.814431121,0.749039346,0.671083649,0.597968417,0.780722432,0.718227634,0.191121944,0,SRO
2667,1.405E+11,0.0749705,3,1,0.854892182,0.80158335,0.928921558,0.823694308,0.87886269,0.524330523,0,SRO
2668,1.405E+11,0.324738,4,0.98752795,0.906732859,0.817447953,0.890085505,0.808921298,0.879762349,0.527019712,0,SRO
2669,1.405E+11,0.960205,3,0.907721807,0.771657073,0.637528051,0.789976199,0.739067404,0.764249024,0.26072007,0,SRO
2670,1.405E+11,0.617552,4,0.990791575,0.799966134,0.642987326,0.806305907,0.756343653,0.791580461,0.310795934,0,SRO
2671,1.405E+11,0.101934,3,0.833333333,0.5,0.428918458,0.571891277,0.601982287,0.572548308,0.061526283,0,SRO
2672,1.405E+11,2.12234,4,0.756982468,0.641423352,0.525751927,0.703568724,0.586891026,0.637639322,0.105408457,0,SRO
2673,1.405E+11,0.33312,3,0.83566865,0.895537894,0.605066083,0.83233907,0.710811942,0.768413837,0.267901955,0,SRO
2674,1.405E+11,0.631104,4,0.981666616,0.999268858,0.902155345,0.905232372,0.932075892,0.943252165,0.746687795,0,SRO
2675,1.405E+11,2.10976,5,0.908802575,0.69531465,0.53041143,0.662621832,0.648442401,0.678703658,0.144012752,0,WYB
2676,1.405E+11,1.05102,3,0.976029581,0.906831504,0.775004629,0.836578378,0.683336419,0.829252932,0.392134523,0,WYB
2677,1.405E+11,1.61296,4,0.986157291,0.950217478,0.82166937,0.835212626,0.710449046,0.8549865,0.456873836,0,WYB
2678,1.405E+11,3.4333,3,0.97170455,0.870058756,0.766907314,0.755015856,0.657616042,0.797169793,0.321924603,0,WYB
2679,1.405E+11,2.20576,4,0.979805852,0.607815836,0.7071016,0.79937675,0.796056963,0.76845405,0.267972062,0,WYB
2680,1.405E+11,3.61833,4,0.949653578,0.688544742,0.517471225,0.706540341,0.655098492,0.69018486,0.15661276,0,SRO
2681,1.405E+11,0.551489,5,0.888748767,0.583123151,0.423673215,0.56489762,0.615782144,0.597851644,0.076377799,0,WYB
2682,1.405E+11,1.41102,3,0.988600185,0.841676649,0.688598899,0.778642782,0.780012893,0.809681966,0.347994462,0,WYB
2683,1.405E+11,5.2182298,6,0.917672666,0.680303125,0.54489716,0.728432641,0.687461498,0.70188913,0.170350175,0,WYB
2684,1.405E+11,1.44051,2,0.972979384,0.981793196,0.865222549,0.837280188,0.896483648,0.908935225,0.620389834,0,WYB
2685,1.405E+11,1.76588,3,0.968134821,0.980714408,0.84778487,0.818769571,0.72418801,0.862492677,0.477284227,0,WYB
2686,1.405E+11,0.947972,2,0.951360569,0.925479587,0.807622582,0.816473769,0.687171695,0.832119288,0.398958704,0,WYB
2687,1.405E+11,1.88913,6,0.965600666,0.945469677,0.787678853,0.758021424,0.842076133,0.855786512,0.459015325,0,WYB
2688,1.405E+11,0.0055542,4,1,1,0.843143159,0.790857546,0.895428773,0.901999145,0.597077394,0,WYB
2689,1.405E+11,3.31865,6,0.986351014,0.97996928,0.818730519,0.769384522,0.756995548,0.856494033,0.460915918,0,WYB
2690,1.405E+11,3.12831,6,0.990242529,0.979867859,0.821738237,0.775023901,0.841383452,0.87738525,0.519938103,0,WYB
2691,1.405E+11,3.2026,6,0.918766489,0.890446213,0.715274426,0.636761207,0.643516284,0.751561172,0.239784814,0,WYB
2692,1.405E+11,2.7523999,6,0.999525514,1,0.838956365,0.786224126,0.751540209,0.868973173,0.495486522,0,WYB
2693,1.405E+11,1.50892,3,0.972187642,0.977974372,0.832458824,0.802868976,0.866265556,0.887456779,0.550473041,0,WYB
2694,1.405E+11,7.86655,6,0.943270639,0.979809034,0.830523186,0.783560669,0.827890381,0.86983123,0.49793767,0,WYB
