,FID,HUC12,FREQUENCY,SUM_Length_km,Unnamed: 0,FP_Areakm2,Line_Density
250,-1,110200030402,15,16.045639388263226,1009,12.99839973449707,1.2344319082355146
251,-1,110200030404,2,1.412523525767028,1011,4.717589855194092,0.29941634799214945
252,-1,110200030405,1,0.08734989911317799,1012,0.019739700481295586,4.425087361175852
253,-1,110200030406,40,35.58008245751262,1013,14.718500137329102,2.4173714798068526
254,-1,110200030407,7,8.952094551175831,1014,7.783520221710205,1.150134424550755
255,-1,110200040301,1,2.520450115203857,1028,4.218329906463623,0.5974995249522436
256,-1,110200040306,2,3.4190399646759033,1033,14.586099624633787,0.23440399096833572
257,-1,110200050206,2,3.107760071754456,1047,2.570669889450073,1.2089300475757623
258,-1,110200050301,11,17.567293047904965,1048,25.100299835205078,0.6998837927531647
259,-1,110200050303,1,3.765729904174805,1049,3.909559965133667,0.9632106778661612
260,-1,110200050304,1,1.610579967498779,1050,4.922289848327637,0.32720136707227404
261,-1,110200050305,6,7.933516934514046,1051,2.611530065536499,3.0378807578017395
262,-1,110200050306,4,15.858919858932495,1052,28.91889953613281,0.5483929234277231
263,-1,110200050307,2,1.027028024196625,1053,0.5665349960327148,1.8128236232335393
264,-1,110200050308,3,7.189465939998628,1054,14.621500015258787,0.49170508720006867
265,-1,110200050405,3,7.572260022163391,1059,8.597009658813478,0.8808016185488945
266,-1,110200050406,13,16.700953662395474,1060,38.95140075683594,0.42876387852276326
267,-1,110200050407,7,17.91500584036112,1061,7.938389778137207,2.2567556319418958
268,-1,110200050504,1,3.987950086593628,1065,2.1899399757385254,1.8210316861532927
269,-1,110200050611,6,56.29205167293549,1076,7.652160167694093,7.356360875794185
270,-1,110200050701,1,5.341040134429932,1077,8.823280334472656,0.6053349697574979
271,-1,110200050703,2,1.2384870052337649,1078,0.5459150075912476,2.26864436407119
272,-1,110200050704,6,12.23191249370575,1079,17.150299072265625,0.713218611650127
273,-1,110200050705,8,31.283854901790615,1080,27.765499114990234,1.1267168211970253
274,-1,110200050805,3,6.544615149497986,1085,3.9220600128173833,1.6686677735960265
275,-1,110200050902,2,8.906599760055544,1087,2.003060102462769,4.446496512563377
276,-1,110200050903,2,6.437809944152832,1088,0.9747040271759032,6.604886985853205
277,-1,110200050904,5,10.444558143615724,1089,17.723800659179688,0.58929562256198
278,-1,110200050906,3,4.324320018291473,1091,13.69909954071045,0.31566454462504107
279,-1,110200060108,1,9.241510391235352,1099,5.0301899909973145,1.837209013531331
280,-1,110200060205,3,2.810577988624573,1104,3.929939985275269,0.715170714859583
281,-1,110200060302,3,3.099777698516846,1108,4.819119930267334,0.6432248508795444
282,-1,110200060406,1,2.009520053863525,1114,4.894700050354004,0.41055019371783336
283,-1,110200060408,2,1.137264013290405,1116,0.8646119832992554,1.3153461150870733
284,-1,110200060409,2,0.517112016677856,1117,2.573740005493164,0.20091851374815548
285,-1,110200060410,3,10.826750040054321,1118,8.583020210266112,1.261414953573626
286,-1,110200060501,1,2.5074400901794434,1119,3.270790100097656,0.7666160204241106
287,-1,110200060601,1,0.476258009672165,1125,8.770950317382812,0.05429947638949537
288,-1,110200060603,1,3.3482298851013184,1127,2.463170051574707,1.3593173897842707
289,-1,110200060801,2,3.507109999656677,1131,3.213429927825928,1.0913914659497306
290,-1,110200060803,4,10.109920263290403,1133,6.801750183105469,1.486370418072974
291,-1,110200060902,4,2.065689146518707,1138,2.5067501068115234,0.8240506865465633
292,-1,110200060904,1,2.712260007858276,1140,3.2929999828338623,0.8236441002116806
293,-1,110200060905,2,7.446161806583405,1141,12.669599533081055,0.5877187978310638
294,-1,110200060906,1,2.742959976196289,1142,7.535019874572754,0.3640282337479327
295,-1,110200060907,8,24.523795507848266,1143,18.37120056152344,1.3349043480158174
296,-1,110200070107,1,3.413569927215576,1150,4.667669773101807,0.7313220714299068
297,-1,110200070305,5,19.596320629119877,1167,8.63955020904541,2.2682107465042542
298,-1,110200070306,2,3.958939909934998,1168,5.6759400367736825,0.6974950200822309
299,-1,110200070402,1,1.015750050544739,1170,2.122900009155273,0.4784728654972864
300,-1,110200070404,5,18.705269038677216,1172,14.608499526977539,1.280437392227324
301,-1,110200070406,6,7.758836939930916,1174,7.2897400856018075,1.064350285307927
302,-1,110200080313,1,2.950589895248413,1200,14.741999626159668,0.2001485531184381
303,-1,110200080401,1,0.015982199460268,1201,5.9601402282714835,0.002681513999361562
304,-1,110200080402,1,2.64264988899231,1202,20.52020072937012,0.12878284787974525
305,-1,110200080403,1,0.511501014232636,1203,10.435400009155273,0.04901594704408855
306,-1,110200080405,2,0.049395900219679,1205,15.514599800109865,0.0031838333476915857
307,-1,110200080406,3,7.527114115655423,1206,21.616600036621094,0.348209899008336
308,-1,110200080501,8,8.010035168379545,1207,4.6424899101257315,1.7253748146891743
309,-1,110200080503,3,18.925519704818726,1209,36.46580123901367,0.5189936615069046
310,-1,110200080504,10,68.62630987167357,1210,23.345800399780273,2.9395569522782123
311,-1,110200090105,2,0.9377659857273101,1215,1.1206200122833252,0.8368278055436116
312,-1,110200090106,1,0.183098003268242,1216,12.589799880981445,0.01454336089526218
313,-1,110200090206,2,1.6189810484647749,1222,14.890700340270994,0.10872430520184058
314,-1,110200090301,2,8.379060029983522,1223,10.706500053405762,0.7826142986211563
315,-1,110200090303,3,3.621178679168224,1225,22.617300033569336,0.16010658539231262
316,-1,110200090304,3,14.505599975585938,1226,18.08580017089844,0.8020435832817978
